log_id,timestamp,cmdb_id,log_name,value
SOJlpX8BDiVcQfZwV2Ei,1647747352,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
SeJlpX8BDiVcQfZwV2Ei,1647747352,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
S-JlpX8BDiVcQfZwV2Ei,1647747352,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
TOJlpX8BDiVcQfZwV2Ei,1647747352,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=86fa3cc6-6d0c-497d-98c2-4b9998abed9b
TuJlpX8BDiVcQfZwV2Ei,1647747352,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
UeJlpX8BDiVcQfZwV2Ei,1647747355,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
U-JlpX8BDiVcQfZwV2Ei,1647747355,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
VOJlpX8BDiVcQfZwV2Ei,1647747355,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
VuJlpX8BDiVcQfZwV2Ei,1647747355,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
V-JlpX8BDiVcQfZwV2Ei,1647747355,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
WeJlpX8BDiVcQfZwV2E5,1647747355,cartservice-0,log_cartservice-service_application,     Request finished in 0.7621ms 200 application/grpc
WuJlpX8BDiVcQfZwV2E5,1647747354,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
E-JlpX8BDiVcQfZwW2IK,1647747355,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
FOJlpX8BDiVcQfZwW2IK,1647747355,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
F-JlpX8BDiVcQfZwW2IK,1647747355,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
GeJlpX8BDiVcQfZwW2IK,1647747356,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
GuJlpX8BDiVcQfZwW2IK,1647747355,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
G-JlpX8BDiVcQfZwW2IK,1647747356,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
HeJlpX8BDiVcQfZwW2IK,1647747354,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['LS4PSXUNUM', '2ZYFJ3GM2N', '0PUK6V6EV0', '6E92ZMYYFZ', 'OLJCESPC7Z']"
HuJlpX8BDiVcQfZwW2IK,1647747354,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', '9SIQT8TOJO', '1YMWWN1N4O', 'L9ECAV7KIM', '66VCHSJNUP']"
IeJlpX8BDiVcQfZwW2IK,1647747354,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', '66VCHSJNUP', '1YMWWN1N4O', 'L9ECAV7KIM', '6E92ZMYYFZ']"
IuJlpX8BDiVcQfZwW2IK,1647747355,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', '2ZYFJ3GM2N', '66VCHSJNUP', '6E92ZMYYFZ', 'LS4PSXUNUM']"
JOJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,RROR:opentelemetry.sdk.trace.export:Exception while exporting Span batch.
JeJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,raceback (most recent call last):
J-JlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,   self.span_exporter.export(self.spans_list[:idx])  # type: ignore
KOJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application," File ""/recommendationservice/recommendation_server.py"", line 89, in new_export"
KuJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/site-packages/opentelemetry/exporter/jaeger/__init__.py"", line 420, in submit"
K-JlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,   self.http_transport.flush()
LOJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/site-packages/thrift/transport/THttpClient.py"", line 178, in flush"
LeJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,   self.__http.endheaders()
LuJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/http/client.py"", line 1276, in endheaders"
MeJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,   self.send(msg)
MuJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/http/client.py"", line 976, in send"
M-JlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,   self.connect()
NeJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,"   (self.host,self.port), self.timeout, self.source_address)"
NuJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/socket.py"", line 707, in create_connection"
N-JlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,"   for res in getaddrinfo(host, port, 0, SOCK_STREAM):"
OOJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/socket.py"", line 752, in getaddrinfo"
OeJlpX8BDiVcQfZwW2IK,1647747357,recommendationservice-1,log_recommendationservice-service_application,"   for res in _socket.getaddrinfo(host, port, family, type, proto, flags):"
PeJlpX8BDiVcQfZwW2IK,1647747355,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
P-JlpX8BDiVcQfZwW2IK,1647747355,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=1fcf2e6c-87e7-4bc3-9c67-12ca7b4f1fde
QOJlpX8BDiVcQfZwW2IK,1647747355,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
QuJlpX8BDiVcQfZwW2IK,1647747355,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
ROJlpX8BDiVcQfZwW2IK,1647747356,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
ReJlpX8BDiVcQfZwW2Ij,1647747356,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
R-JlpX8BDiVcQfZwW2Ij,1647747356,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
S-JlpX8BDiVcQfZwW2Ij,1647747356,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
TOJlpX8BDiVcQfZwW2Ij,1647747356,cartservice-1,log_cartservice-service_application,     Request finished in 0.8039ms 200 application/grpc
T-JlpX8BDiVcQfZwW2Ij,1647747356,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
UOJlpX8BDiVcQfZwW2Ij,1647747356,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
UeJlpX8BDiVcQfZwW2Ij,1647747356,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=b6ec2ff9-5932-4d4d-9eba-f95a3d2931ce
UuJlpX8BDiVcQfZwW2Ij,1647747356,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
U-JlpX8BDiVcQfZwW2Ij,1647747356,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
VeJlpX8BDiVcQfZwW2Ij,1647747356,cartservice-2,log_cartservice-service_application,     Request finished in 0.771ms 200 application/grpc
WOJlpX8BDiVcQfZwXmLx,1647747356,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
WeJlpX8BDiVcQfZwXmLx,1647747356,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
WuJlpX8BDiVcQfZwXmLx,1647747356,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
XOJlpX8BDiVcQfZwXmLx,1647747356,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
XeJlpX8BDiVcQfZwXmLx,1647747356,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
yOJlpX8BDiVcQfZwdWOR,1647747361,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
y-JlpX8BDiVcQfZwdWOR,1647747361,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
zOJlpX8BDiVcQfZwdWOR,1647747361,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=5cfd7993-3389-41ac-831c-9d7a7d178b04
zeJlpX8BDiVcQfZwdWOR,1647747361,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
0OJlpX8BDiVcQfZwdWOR,1647747361,cartservice-1,log_cartservice-service_application,     Request finished in 0.7328ms 200 application/grpc
0eJlpX8BDiVcQfZwdWOR,1647747361,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
0uJlpX8BDiVcQfZwdWOR,1647747359,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
0-JlpX8BDiVcQfZwdWOR,1647747359,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
1OJlpX8BDiVcQfZwdWOR,1647747360,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
1uJlpX8BDiVcQfZwdWOR,1647747360,frontend-0,log_frontend-service_application,"severity: info, message: home"
2OJlpX8BDiVcQfZwdWOR,1647747361,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
2uJlpX8BDiVcQfZwdWOR,1647747361,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
3OJlpX8BDiVcQfZwdWOR,1647747361,cartservice-0,log_cartservice-service_application,"ddItemAsync called with userId=5cfd7993-3389-41ac-831c-9d7a7d178b04, productId=OLJCESPC7Z, quantity=1"
3uJlpX8BDiVcQfZwdWOR,1647747361,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
4-JlpX8BDiVcQfZwdWOR,1647747363,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
5eJlpX8BDiVcQfZwdWOR,1647747363,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=a927c515-e327-420a-ad65-2cc0e84d52cf
5-JlpX8BDiVcQfZwdWOR,1647747363,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
6OJlpX8BDiVcQfZwdWOR,1647747363,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
6eJlpX8BDiVcQfZwdWOR,1647747363,cartservice-0,log_cartservice-service_application,     Request finished in 0.8427ms 200 application/grpc
7uJlpX8BDiVcQfZwdWOR,1647747361,frontend-2,log_frontend-service_application,"severity: debug, message: adding to cart"
7-JlpX8BDiVcQfZwdWOR,1647747361,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
8OJlpX8BDiVcQfZwdWOR,1647747361,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
8eJlpX8BDiVcQfZwdWOR,1647747361,frontend-2,log_frontend-service_application,"severity: debug, message: view user cart"
guJlpX8BDiVcQfZweWR6,1647747363,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
heJlpX8BDiVcQfZweWR6,1647747363,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
h-JlpX8BDiVcQfZweWR6,1647747363,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
iOJlpX8BDiVcQfZweWR6,1647747363,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
ieJlpX8BDiVcQfZweWR6,1647747363,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
i-JlpX8BDiVcQfZweWR6,1647747362,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
jOJlpX8BDiVcQfZweWR6,1647747362,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
jeJlpX8BDiVcQfZweWR6,1647747362,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
j-JlpX8BDiVcQfZweWR6,1647747362,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
keJlpX8BDiVcQfZweWR6,1647747362,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
luJlpX8BDiVcQfZweWR6,1647747360,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
l-JlpX8BDiVcQfZweWR6,1647747360,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
mOJlpX8BDiVcQfZweWR6,1647747360,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
meJlpX8BDiVcQfZweWR6,1647747360,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
muJlpX8BDiVcQfZweWR6,1647747360,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
neJlpX8BDiVcQfZweWR6,1647747360,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
n-JlpX8BDiVcQfZweWR6,1647747362,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
oOJlpX8BDiVcQfZweWR6,1647747362,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
oeJlpX8BDiVcQfZweWR6,1647747362,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
o-JlpX8BDiVcQfZweWR6,1647747362,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
peJlpX8BDiVcQfZweWR6,1647747362,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
puJlpX8BDiVcQfZweWR6,1647747362,frontend-0,log_frontend-service_application,"severity: debug, message: setting currency"
p-JlpX8BDiVcQfZweWR6,1647747362,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
rOJlpX8BDiVcQfZweWR6,1647747363,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
ruJlpX8BDiVcQfZweWR6,1647747363,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
r-JlpX8BDiVcQfZweWR6,1647747363,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
tuJlpX8BDiVcQfZwfWS_,1647747360,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=5900026f-21ff-46aa-b00d-85360da3d8fd
uOJlpX8BDiVcQfZwfWS_,1647747360,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
ueJlpX8BDiVcQfZwfWS_,1647747360,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
u-JlpX8BDiVcQfZwfWS_,1647747362,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
veJlpX8BDiVcQfZwfWS_,1647747362,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
wuJlpX8BDiVcQfZwfWS_,1647747362,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
w-JlpX8BDiVcQfZwfWS_,1647747362,cartservice-2,log_cartservice-service_application,     Request finished in 0.7514ms 200 application/grpc
xOJlpX8BDiVcQfZwfWS_,1647747363,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
xeJlpX8BDiVcQfZwfWS_,1647747363,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
yeJlpX8BDiVcQfZwfWS_,1647747363,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
yuJlpX8BDiVcQfZwfWS_,1647747363,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
zOJlpX8BDiVcQfZwfWS_,1647747363,cartservice-2,log_cartservice-service_application,     Request finished in 0.7015ms 200 application/grpc
zeJlpX8BDiVcQfZwfWS_,1647747364,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
0uJlpX8BDiVcQfZwfWS_,1647747364,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
0-JlpX8BDiVcQfZwfWS_,1647747364,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
1uJlpX8BDiVcQfZwfWS_,1647747363,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
2-JlpX8BDiVcQfZwfWS_,1647747363,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
3uJlpX8BDiVcQfZwfWS_,1647747363,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
4OJlpX8BDiVcQfZwfWS_,1647747363,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
4eJlpX8BDiVcQfZwfWS_,1647747363,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
FuJlpX8BDiVcQfZwfWXa,1647747363,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
GOJlpX8BDiVcQfZwfWXa,1647747364,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
GeJlpX8BDiVcQfZwfWXa,1647747362,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
GuJlpX8BDiVcQfZwfWXa,1647747362,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
HeJlpX8BDiVcQfZwfWXa,1647747362,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
HuJlpX8BDiVcQfZwfWXa,1647747362,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
IeJlpX8BDiVcQfZwfWXa,1647747363,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
I-JlpX8BDiVcQfZwfWXa,1647747363,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
JOJlpX8BDiVcQfZwfWXa,1647747363,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
JeJlpX8BDiVcQfZwfWXa,1647747363,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
KOJlpX8BDiVcQfZwfWXa,1647747364,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
LOJlpX8BDiVcQfZwfWXa,1647747363,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
L-JlpX8BDiVcQfZwfWXa,1647747364,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
PeJlpX8BDiVcQfZwgWWo,1647747365,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
P-JlpX8BDiVcQfZwgWWo,1647747365,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
QOJlpX8BDiVcQfZwgWWo,1647747365,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
QuJlpX8BDiVcQfZwgWWo,1647747364,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
Q-JlpX8BDiVcQfZwgWWo,1647747364,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
ROJlpX8BDiVcQfZwgWWo,1647747364,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
ReJlpX8BDiVcQfZwgWWo,1647747364,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
SOJlpX8BDiVcQfZwgWWo,1647747364,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
SeJlpX8BDiVcQfZwgWWo,1647747364,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
SuJlpX8BDiVcQfZwgWWo,1647747364,cartservice-0,log_cartservice-service_application,     Request finished in 0.7087ms 200 application/grpc
S-JlpX8BDiVcQfZwgWWo,1647747365,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
TuJlpX8BDiVcQfZwgWWo,1647747365,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
UeJlpX8BDiVcQfZwgWWo,1647747365,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
UuJlpX8BDiVcQfZwgWWo,1647747365,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
WuJlpX8BDiVcQfZwgWWo,1647747364,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
XOJlpX8BDiVcQfZwgWWo,1647747364,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
AeJlpX8BDiVcQfZwhWaQ,1647747366,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
AuJlpX8BDiVcQfZwhWaQ,1647747366,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
A-JlpX8BDiVcQfZwhWaQ,1647747366,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
BeJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application,RROR:opentelemetry.sdk.trace.export:Exception while exporting Span batch.
B-JlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/site-packages/opentelemetry/sdk/trace/export/__init__.py"", line 208, in export"
COJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application,   self.span_exporter.export(self.spans_list[:idx])  # type: ignore
CeJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application," File ""/recommendationservice/recommendation_server.py"", line 89, in new_export"
DeJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/site-packages/thrift/transport/THttpClient.py"", line 178, in flush"
DuJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application,   self.__http.endheaders()
EeJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/http/client.py"", line 1036, in _send_output"
EuJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application,   self.send(msg)
FOJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application,   self.connect()
FeJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application," File ""/usr/local/lib/python3.7/http/client.py"", line 948, in connect"
GuJlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application,"   for res in _socket.getaddrinfo(host, port, family, type, proto, flags):"
G-JlpX8BDiVcQfZwhWaQ,1647747366,recommendationservice-2,log_recommendationservice-service_application,ocket.gaierror: [Errno -2] Name or service not known
HOJlpX8BDiVcQfZwiWav,1647747366,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
HuJlpX8BDiVcQfZwiWav,1647747366,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
7uJlpX8BDiVcQfZwN1xt,1647747345,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
8OJlpX8BDiVcQfZwN1xt,1647747345,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
9OJlpX8BDiVcQfZwN1xt,1647747345,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=76d1d9c3-1fb1-4a2c-9ffc-526b35263b87
9eJlpX8BDiVcQfZwN1xt,1647747345,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
-OJlpX8BDiVcQfZwN1xt,1647747345,cartservice-2,log_cartservice-service_application,     Request finished in 0.6924ms 200 application/grpc
-uJlpX8BDiVcQfZwN1xt,1647747346,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
AOJlpX8BDiVcQfZwN11t,1647747345,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
AuJlpX8BDiVcQfZwN11t,1647747345,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
A-JlpX8BDiVcQfZwN11t,1647747345,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=1337d08b-26da-415a-9377-999fb3f6a0f0
BOJlpX8BDiVcQfZwN11t,1647747345,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
B-JlpX8BDiVcQfZwN11t,1647747345,cartservice-0,log_cartservice-service_application,     Request finished in 0.7381ms 200 application/grpc
CuJlpX8BDiVcQfZwN11t,1647747345,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
C-JlpX8BDiVcQfZwN11t,1647747345,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
